#{"t_start": 1697702142.322355, "env_id": "None"}
r,l,t
-9543.236607,498,15.418686
-11510.189786,501,31.85948
-8105.971841,495,46.719547
-5308.897262,492,61.979545
-7497.710348,493,78.801804
-6335.737061,493,94.508119
-7983.705452,499,110.059838
-7519.659298,497,125.975317
